"","team_name","league","country","player_name","player_url","player_pos","player_age","nationality","in_squad","appearances","goals","minutes_played"
"880","Aston Villa","Premier League","England","Emiliano Martínez","https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873","Goalkeeper",31,"Argentina",50,47,0,4170
"881","Aston Villa","Premier League","England","Ezri Konsa","https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403","Centre-Back",26,"England",51,50,1,4371
"882","Aston Villa","Premier League","England","Filip Marschall","https://www.transfermarkt.com/filip-marschall/profil/spieler/610863","Goalkeeper",21,"Poland",20,1,0,90
"883","Aston Villa","Premier League","England","Finley Munroe","https://www.transfermarkt.com/finley-munroe/profil/spieler/845723","Centre-Back",19,"England",7,2,0,7
"884","Aston Villa","Premier League","England","Jacob Ramsey","https://www.transfermarkt.com/jacob-ramsey/profil/spieler/503749","Attacking Midfield",23,"England",21,21,1,1057
"885","Aston Villa","Premier League","England","Jaden Philogene","https://www.transfermarkt.com/jaden-philogene/profil/spieler/665390","Left Winger",22,"England",1,1,0,3
"886","Aston Villa","Premier League","England","James Wright","https://www.transfermarkt.com/james-wright/profil/spieler/712181","Goalkeeper",19,"England",6,0,0,0
"887","Aston Villa","Premier League","England","Jhon Durán","https://www.transfermarkt.com/jhon-duran/profil/spieler/649317","Centre-Forward",20,"Colombia",43,37,8,1097
"888","Aston Villa","Premier League","England","Joe Gauci","https://www.transfermarkt.com/joe-gauci/profil/spieler/591844","Goalkeeper",23,"Australia",11,0,0,0
"889","Aston Villa","Premier League","England","John McGinn","https://www.transfermarkt.com/john-mcginn/profil/spieler/193116","Central Midfield",29,"Scotland",53,53,9,4313
"890","Aston Villa","Premier League","England","Josh Feeney","https://www.transfermarkt.com/josh-feeney/profil/spieler/875929","Centre-Back",19,"England",2,0,0,0
"891","Aston Villa","Premier League","England","Kadan Young","https://www.transfermarkt.com/kadan-young/profil/spieler/887433","Left Winger",18,"England",3,0,0,0
"892","Aston Villa","Premier League","England","Kaine Kesler-Hayden","https://www.transfermarkt.com/kaine-kesler-hayden/profil/spieler/626888","Right-Back",21,"England",23,4,0,7
"893","Aston Villa","Premier League","England","Kortney Hause","https://www.transfermarkt.com/kortney-hause/profil/spieler/233124","Centre-Back",28,"England",0,0,0,0
"894","Aston Villa","Premier League","England","Lander Emery","https://www.transfermarkt.com/lander-emery/profil/spieler/1237073","Goalkeeper",21,"Spain",1,0,0,0
"895","Aston Villa","Premier League","England","Leander Dendoncker","https://www.transfermarkt.com/leander-dendoncker/profil/spieler/168157","Defensive Midfield",29,"Belgium",27,15,1,389
"896","Aston Villa","Premier League","England","Leon Bailey","https://www.transfermarkt.com/leon-bailey/profil/spieler/387626","Left Winger",26,"Jamaica",53,52,14,3193
"897","Aston Villa","Premier League","England","Lucas Digne","https://www.transfermarkt.com/lucas-digne/profil/spieler/126664","Left-Back",30,"France",48,46,2,3349
"898","Aston Villa","Premier League","England","Matty Cash","https://www.transfermarkt.com/matty-cash/profil/spieler/425334","Right-Back",26,"Poland",48,46,5,3315
"899","Aston Villa","Premier League","England","Morgan Rogers","https://www.transfermarkt.com/morgan-rogers/profil/spieler/503743","Left Winger",21,"England",19,16,3,979
"900","Aston Villa","Premier League","England","Moussa Diaby","https://www.transfermarkt.com/moussa-diaby/profil/spieler/395516","Right Winger",24,"France",55,54,10,3140
"901","Aston Villa","Premier League","England","Nicolò Zaniolo","https://www.transfermarkt.com/nicolo-zaniolo/profil/spieler/392085","Attacking Midfield",24,"Italy",44,39,3,1290
"902","Aston Villa","Premier League","England","Oliwier Zych","https://www.transfermarkt.com/oliwier-zych/profil/spieler/555074","Goalkeeper",19,"Poland",2,0,0,0
"903","Aston Villa","Premier League","England","Ollie Watkins","https://www.transfermarkt.com/ollie-watkins/profil/spieler/324358","Centre-Forward",28,"England",54,53,27,4321
"904","Aston Villa","Premier League","England","Omari Kellyman","https://www.transfermarkt.com/omari-kellyman/profil/spieler/926135","Attacking Midfield",18,"England",22,6,0,148
"905","Aston Villa","Premier League","England","Pau Torres","https://www.transfermarkt.com/pau-torres/profil/spieler/399776","Centre-Back",27,"Spain",50,39,2,3210
"906","Aston Villa","Premier League","England","Philippe Coutinho","https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444","Attacking Midfield",31,"Brazil",2,2,0,24
"907","Aston Villa","Premier League","England","Robin Olsen","https://www.transfermarkt.com/robin-olsen/profil/spieler/75458","Goalkeeper",34,"Sweden",47,10,0,808
"908","Aston Villa","Premier League","England","Sam Proctor","https://www.transfermarkt.com/sam-proctor/profil/spieler/1004709","Goalkeeper",17,"England",4,0,0,0
"909","Aston Villa","Premier League","England","Sebastian Revan","https://www.transfermarkt.com/sebastian-revan/profil/spieler/667925","Left-Back",20,"England",2,1,0,90
"910","Aston Villa","Premier League","England","Tim Iroegbunam","https://www.transfermarkt.com/tim-iroegbunam/profil/spieler/696589","Central Midfield",20,"England",34,15,0,287
"911","Aston Villa","Premier League","England","Tommi O'Reilly","https://www.transfermarkt.com/tommi-oreilly/profil/spieler/818237","Attacking Midfield",20,"England",4,1,0,11
"912","Aston Villa","Premier League","England","Travis Patterson","https://www.transfermarkt.com/travis-patterson/profil/spieler/874902","Left-Back",18,"England",1,0,0,0
"913","Aston Villa","Premier League","England","Tyrone Mings","https://www.transfermarkt.com/tyrone-mings/profil/spieler/253677","Centre-Back",31,"England",1,1,0,31
"914","Aston Villa","Premier League","England","Youri Tielemans","https://www.transfermarkt.com/youri-tielemans/profil/spieler/249565","Central Midfield",27,"Belgium",46,46,3,2713
"915","Atalanta BC","Serie A","Italy","Ademola Lookman","https://www.transfermarkt.com/ademola-lookman/profil/spieler/406040","Second Striker",26,"Nigeria",46,44,16,2751
"916","Atalanta BC","Serie A","Italy","Alberto Manzoni","https://www.transfermarkt.com/alberto-manzoni/profil/spieler/936755","Central Midfield",18,"Italy",2,0,0,0
"917","Atalanta BC","Serie A","Italy","Aleksey Miranchuk","https://www.transfermarkt.com/aleksey-miranchuk/profil/spieler/255450","Attacking Midfield",28,"Russia",52,41,4,1816
"918","Atalanta BC","Serie A","Italy","Alessandro Cortinovis","https://www.transfermarkt.com/alessandro-cortinovis/profil/spieler/421768","Attacking Midfield",23,"Italy",1,0,0,0
"919","Atalanta BC","Serie A","Italy","Andrea Bonanomi","https://www.transfermarkt.com/andrea-bonanomi/profil/spieler/1048145","Attacking Midfield",18,"Italy",1,0,0,0
"920","Atalanta BC","Serie A","Italy","Andrea Ceresoli","https://www.transfermarkt.com/andrea-ceresoli/profil/spieler/567475","Left-Back",21,"Italy",1,0,0,0
"921","Atalanta BC","Serie A","Italy","Berat Djimsiti","https://www.transfermarkt.com/berat-djimsiti/profil/spieler/165513","Centre-Back",31,"Albania",54,53,1,4310
"922","Atalanta BC","Serie A","Italy","Caleb Okoli","https://www.transfermarkt.com/caleb-okoli/profil/spieler/461833","Centre-Back",22,"Italy",2,0,0,0
"923","Atalanta BC","Serie A","Italy","Charles De Ketelaere","https://www.transfermarkt.com/charles-de-ketelaere/profil/spieler/435772","Attacking Midfield",23,"Belgium",50,49,14,2861
"924","Atalanta BC","Serie A","Italy","Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","Right Midfield",31,"Italy",51,46,2,2842
"925","Atalanta BC","Serie A","Italy","Duván Zapata","https://www.transfermarkt.com/duvan-zapata/profil/spieler/73794","Centre-Forward",33,"Colombia",2,2,1,113
"926","Atalanta BC","Serie A","Italy","Éderson","https://www.transfermarkt.com/ederson/profil/spieler/607854","Central Midfield",24,"Brazil",53,52,7,4084
"927","Atalanta BC","Serie A","Italy","El Bilal Touré","https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016","Centre-Forward",22,"Mali",28,16,3,461
"928","Atalanta BC","Serie A","Italy","Emil Holm","https://www.transfermarkt.com/emil-holm/profil/spieler/496745","Right Midfield",24,"Sweden",43,31,1,1465
"929","Atalanta BC","Serie A","Italy","Francesco Rossi","https://www.transfermarkt.com/francesco-rossi/profil/spieler/126634","Goalkeeper",33,"Italy",51,2,0,10
"930","Atalanta BC","Serie A","Italy","Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","Centre-Forward",25,"Italy",46,43,19,2282
"931","Atalanta BC","Serie A","Italy","Giorgio Scalvini","https://www.transfermarkt.com/giorgio-scalvini/profil/spieler/571604","Centre-Back",20,"Italy",44,43,1,3138
"932","Atalanta BC","Serie A","Italy","Giovanni Bonfanti","https://www.transfermarkt.com/giovanni-bonfanti/profil/spieler/663900","Centre-Back",21,"Italy",31,3,1,179
"933","Atalanta BC","Serie A","Italy","Hans Hateboer","https://www.transfermarkt.com/hans-hateboer/profil/spieler/275303","Right Midfield",30,"Netherlands",45,31,0,1403
"934","Atalanta BC","Serie A","Italy","Isak Hien","https://www.transfermarkt.com/isak-hien/profil/spieler/503075","Centre-Back",25,"Sweden",27,25,0,1578
"935","Atalanta BC","Serie A","Italy","José Luis Palomino","https://www.transfermarkt.com/jose-luis-palomino/profil/spieler/125020","Centre-Back",34,"Argentina",18,6,0,42
"936","Atalanta BC","Serie A","Italy","Juan Musso","https://www.transfermarkt.com/juan-musso/profil/spieler/242359","Goalkeeper",30,"Argentina",54,24,0,2160
"937","Atalanta BC","Serie A","Italy","Leonardo Mendicino","https://www.transfermarkt.com/leonardo-mendicino/profil/spieler/938678","Defensive Midfield",17,"Italy",10,2,0,0
"938","Atalanta BC","Serie A","Italy","Luis Muriel","https://www.transfermarkt.com/luis-muriel/profil/spieler/119228","Centre-Forward",33,"Colombia",30,25,6,682
"939","Atalanta BC","Serie A","Italy","Marco Carnesecchi","https://www.transfermarkt.com/marco-carnesecchi/profil/spieler/459763","Goalkeeper",23,"Italy",55,31,0,2780
"940","Atalanta BC","Serie A","Italy","Marco Palestra","https://www.transfermarkt.com/marco-palestra/profil/spieler/895937","Right Midfield",19,"Italy",6,1,0,6
"941","Atalanta BC","Serie A","Italy","Mario Pasalic","https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938","Central Midfield",29,"Croatia",55,49,8,2639
"942","Atalanta BC","Serie A","Italy","Marten de Roon","https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179","Defensive Midfield",33,"Netherlands",50,46,0,3938
"943","Atalanta BC","Serie A","Italy","Matteo Colombo","https://www.transfermarkt.com/matteo-colombo/profil/spieler/814015","Defensive Midfield",20,"Italy",2,0,0,0
"944","Atalanta BC","Serie A","Italy","Matteo Ruggeri","https://www.transfermarkt.com/matteo-ruggeri/profil/spieler/616631","Left Midfield",21,"Italy",52,47,2,3565
"945","Atalanta BC","Serie A","Italy","Michel Adopo","https://www.transfermarkt.com/michel-adopo/profil/spieler/564305","Central Midfield",23,"France",52,11,0,190
"946","Atalanta BC","Serie A","Italy","Mitchel Bakker","https://www.transfermarkt.com/mitchel-bakker/profil/spieler/361065","Left Midfield",23,"Netherlands",51,20,1,554
"947","Atalanta BC","Serie A","Italy","Moustapha Cissé","https://www.transfermarkt.com/moustapha-cisse/profil/spieler/988862","Centre-Forward",20,"Guinea",5,1,0,1
"948","Atalanta BC","Serie A","Italy","Nadir Zortea","https://www.transfermarkt.com/nadir-zortea/profil/spieler/392966","Right Midfield",24,"Italy",25,7,1,237
"949","Atalanta BC","Serie A","Italy","Paolo Vismara","https://www.transfermarkt.com/paolo-vismara/profil/spieler/650256","Goalkeeper",21,"Italy",5,0,0,0
"950","Atalanta BC","Serie A","Italy","Pietro Comi","https://www.transfermarkt.com/pietro-comi/profil/spieler/936753","Centre-Back",18,"Italy",8,0,0,0
"951","Atalanta BC","Serie A","Italy","Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","Centre-Back",33,"Italy",37,23,0,1209
"952","Atalanta BC","Serie A","Italy","Sead Kolasinac","https://www.transfermarkt.com/sead-kolasinac/profil/spieler/94005","Centre-Back",30,"Bosnia-Herzegovina",46,43,1,3200
"953","Atalanta BC","Serie A","Italy","Siren Diao","https://www.transfermarkt.com/siren-diao/profil/spieler/984708","Centre-Forward",19,"Spain",3,0,0,0
"954","Atalanta BC","Serie A","Italy","Teun Koopmeiners","https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518","Attacking Midfield",26,"Netherlands",50,50,15,3832
"955","Atalanta BC","Serie A","Italy","Tommaso De Nipoti","https://www.transfermarkt.com/tommaso-de-nipoti/profil/spieler/622031","Second Striker",20,"Italy",1,1,0,1
"956","Atalanta BC","Serie A","Italy","Tommaso Del Lungo","https://www.transfermarkt.com/tommaso-del-lungo/profil/spieler/820620","Centre-Back",20,"Italy",3,1,0,90
"957","Athletic Bilbao","LaLiga","Spain","Adu Ares","https://www.transfermarkt.com/adu-ares/profil/spieler/895480","Left Winger",22,"Spain",43,17,2,481
"958","Athletic Bilbao","LaLiga","Spain","Aingeru Olabarrieta","https://www.transfermarkt.com/aingeru-olabarrieta/profil/spieler/1056971","Left Winger",18,"Spain",4,1,0,8
"959","Athletic Bilbao","LaLiga","Spain","Aitor Paredes","https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916","Centre-Back",24,"Spain",43,40,1,3306
"960","Athletic Bilbao","LaLiga","Spain","Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","Left Winger",28,"Spain",43,41,8,1937
"961","Athletic Bilbao","LaLiga","Spain","Álex Padilla","https://www.transfermarkt.com/alex-padilla/profil/spieler/834483","Goalkeeper",20,"Mexico",2,0,0,0
"962","Athletic Bilbao","LaLiga","Spain","Ander Herrera","https://www.transfermarkt.com/ander-herrera/profil/spieler/99343","Central Midfield",34,"Spain",34,27,0,1234
"963","Athletic Bilbao","LaLiga","Spain","Asier Villalibre","https://www.transfermarkt.com/asier-villalibre/profil/spieler/251897","Centre-Forward",26,"Spain",46,24,8,854
"964","Athletic Bilbao","LaLiga","Spain","Beñat Prados","https://www.transfermarkt.com/benat-prados/profil/spieler/625047","Central Midfield",23,"Spain",46,33,0,2003
"965","Athletic Bilbao","LaLiga","Spain","Dani García","https://www.transfermarkt.com/dani-garcia/profil/spieler/178425","Central Midfield",34,"Spain",32,19,1,782
"966","Athletic Bilbao","LaLiga","Spain","Dani Vivian","https://www.transfermarkt.com/dani-vivian/profil/spieler/524000","Centre-Back",24,"Spain",43,40,0,3492
"967","Athletic Bilbao","LaLiga","Spain","Gorka Guruzeta","https://www.transfermarkt.com/gorka-guruzeta/profil/spieler/340205","Centre-Forward",27,"Spain",40,36,16,2545
"968","Athletic Bilbao","LaLiga","Spain","Hugo Rincón","https://www.transfermarkt.com/hugo-rincon/profil/spieler/834487","Right-Back",21,"Spain",13,0,0,0
"969","Athletic Bilbao","LaLiga","Spain","Iker Muniain","https://www.transfermarkt.com/iker-muniain/profil/spieler/54235","Attacking Midfield",31,"Spain",43,25,3,951
"970","Athletic Bilbao","LaLiga","Spain","Imanol García de Albéniz","https://www.transfermarkt.com/imanol-garcia-de-albeniz/profil/spieler/626954","Left-Back",23,"Spain",41,10,0,613
"971","Athletic Bilbao","LaLiga","Spain","Iñaki Williams","https://www.transfermarkt.com/inaki-williams/profil/spieler/255508","Right Winger",29,"Ghana",40,39,14,3187
"972","Athletic Bilbao","LaLiga","Spain","Iñigo Lekue","https://www.transfermarkt.com/inigo-lekue/profil/spieler/255501","Right-Back",31,"Spain",43,33,0,2445
"973","Athletic Bilbao","LaLiga","Spain","Iñigo Ruiz de Galarreta","https://www.transfermarkt.com/inigo-ruiz-de-galarreta/profil/spieler/126751","Central Midfield",30,"Spain",35,35,1,2419
"974","Athletic Bilbao","LaLiga","Spain","Javier Martón","https://www.transfermarkt.com/javier-marton/profil/spieler/711394","Centre-Forward",25,"Spain",3,0,0,0
"975","Athletic Bilbao","LaLiga","Spain","Julen Agirrezabala","https://www.transfermarkt.com/julen-agirrezabala/profil/spieler/625014","Goalkeeper",23,"Spain",46,12,0,1016
"976","Athletic Bilbao","LaLiga","Spain","Mikel Jauregizar","https://www.transfermarkt.com/mikel-jauregizar/profil/spieler/938729","Central Midfield",20,"Spain",19,10,0,190
"977","Athletic Bilbao","LaLiga","Spain","Mikel Vesga","https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168","Defensive Midfield",31,"Spain",40,32,3,1817
"978","Athletic Bilbao","LaLiga","Spain","Nico Williams","https://www.transfermarkt.com/nico-williams/profil/spieler/709187","Left Winger",21,"Spain",37,37,8,2729
"979","Athletic Bilbao","LaLiga","Spain","Oihan Sancet","https://www.transfermarkt.com/oihan-sancet/profil/spieler/571020","Attacking Midfield",24,"Spain",39,38,6,2495
"980","Athletic Bilbao","LaLiga","Spain","Óscar de Marcos","https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718","Right-Back",35,"Spain",40,33,1,2680
"981","Athletic Bilbao","LaLiga","Spain","Peru Nolaskoain","https://www.transfermarkt.com/peru-nolaskoain/profil/spieler/447052","Defensive Midfield",25,"Spain",19,5,0,192
"982","Athletic Bilbao","LaLiga","Spain","Raúl García","https://www.transfermarkt.com/raul-garcia/profil/spieler/34601","Centre-Forward",37,"Spain",45,25,1,597
"983","Athletic Bilbao","LaLiga","Spain","Unai Egiluz","https://www.transfermarkt.com/unai-egiluz/profil/spieler/834485","Centre-Back",22,"Spain",10,1,0,72
"984","Athletic Bilbao","LaLiga","Spain","Unai Gómez","https://www.transfermarkt.com/unai-gomez/profil/spieler/834752","Attacking Midfield",21,"Spain",45,33,2,1181
"985","Athletic Bilbao","LaLiga","Spain","Unai Simón","https://www.transfermarkt.com/unai-simon/profil/spieler/262396","Goalkeeper",26,"Spain",45,36,0,3184
"986","Athletic Bilbao","LaLiga","Spain","Yeray Álvarez","https://www.transfermarkt.com/yeray-alvarez/profil/spieler/255488","Centre-Back",29,"Spain",25,21,0,1159
"987","Athletic Bilbao","LaLiga","Spain","Yuri Berchiche","https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812","Left-Back",34,"Spain",33,33,3,2446
"988","Atlanta United FC","Major League Soccer","United States","Adyn Torres","https://www.transfermarkt.com/adyn-torres/profil/spieler/1094203","Central Midfield",16,"United States",2,2,0,46
"989","Atlanta United FC","Major League Soccer","United States","Aiden McFadden","https://www.transfermarkt.com/aiden-mcfadden/profil/spieler/637705","Right-Back",25,"United States",1,0,0,0
"990","Atlanta United FC","Major League Soccer","United States","Ajani Fortune","https://www.transfermarkt.com/ajani-fortune/profil/spieler/793361","Central Midfield",21,"Trinidad and Tobago",14,8,0,257
"991","Atlanta United FC","Major League Soccer","United States","Alan Carleton","https://www.transfermarkt.com/alan-carleton/profil/spieler/1001517","Central Midfield",19,"United States",1,1,0,20
"992","Atlanta United FC","Major League Soccer","United States","Ashton Gordon","https://www.transfermarkt.com/ashton-gordon/profil/spieler/1009724","Right Winger",17,"Jamaica",2,2,0,128
"993","Atlanta United FC","Major League Soccer","United States","Bartosz Slisz","https://www.transfermarkt.com/bartosz-slisz/profil/spieler/382429","Defensive Midfield",25,"Poland",15,15,1,1208
"994","Atlanta United FC","Major League Soccer","United States","Brad Guzan","https://www.transfermarkt.com/brad-guzan/profil/spieler/39471","Goalkeeper",39,"United States",14,14,0,1230
"995","Atlanta United FC","Major League Soccer","United States","Brooks Lennon","https://www.transfermarkt.com/brooks-lennon/profil/spieler/345627","Right-Back",26,"United States",16,16,0,1320
"996","Atlanta United FC","Major League Soccer","United States","Caleb Wiley","https://www.transfermarkt.com/caleb-wiley/profil/spieler/746833","Left-Back",19,"United States",14,14,1,1191
"997","Atlanta United FC","Major League Soccer","United States","Daniel Ríos","https://www.transfermarkt.com/daniel-rios/profil/spieler/325603","Centre-Forward",29,"Mexico",11,11,2,499
"998","Atlanta United FC","Major League Soccer","United States","Dax McCarty","https://www.transfermarkt.com/dax-mccarty/profil/spieler/39479","Central Midfield",37,"United States",16,9,0,385
"999","Atlanta United FC","Major League Soccer","United States","Derrick Etienne Jr.","https://www.transfermarkt.com/derrick-etienne-jr-/profil/spieler/354763","Left Winger",27,"Haiti",3,2,0,25
"1000","Atlanta United FC","Major League Soccer","United States","Derrick Williams","https://www.transfermarkt.com/derrick-williams/profil/spieler/128287","Centre-Back",31,"Ireland",7,7,0,553
"1001","Atlanta United FC","Major League Soccer","United States","Edwin Mosquera","https://www.transfermarkt.com/edwin-mosquera/profil/spieler/613201","Left Winger",22,"Colombia",14,13,0,470
"1002","Atlanta United FC","Major League Soccer","United States","Efraín Morales","https://www.transfermarkt.com/efrain-morales/profil/spieler/746832","Centre-Back",20,"Bolivia",10,4,0,318
"1003","Atlanta United FC","Major League Soccer","United States","Georgios Giakoumakis","https://www.transfermarkt.com/georgios-giakoumakis/profil/spieler/234850","Centre-Forward",29,"Greece",9,9,5,688
"1004","Atlanta United FC","Major League Soccer","United States","Jamal Thiaré","https://www.transfermarkt.com/jamal-thiare/profil/spieler/262022","Centre-Forward",31,"Senegal",9,9,3,400
"1005","Atlanta United FC","Major League Soccer","United States","Josh Cohen","https://www.transfermarkt.com/josh-cohen/profil/spieler/398015","Goalkeeper",31,"United States",15,3,0,238
"1006","Atlanta United FC","Major League Soccer","United States","Luis Abram","https://www.transfermarkt.com/luis-abram/profil/spieler/330684","Centre-Back",28,"Peru",14,11,0,758
"1007","Atlanta United FC","Major League Soccer","United States","Luke Brennan","https://www.transfermarkt.com/luke-brennan/profil/spieler/943910","Left Winger",19,"United States",9,2,0,158
"1008","Atlanta United FC","Major League Soccer","United States","Matthew Edwards","https://www.transfermarkt.com/matthew-edwards/profil/spieler/793359","Centre-Back",21,"United States",3,2,0,164
"1009","Atlanta United FC","Major League Soccer","United States","Nick Firmino","https://www.transfermarkt.com/nick-firmino/profil/spieler/636422","Central Midfield",23,"Brazil",16,8,2,368
"1010","Atlanta United FC","Major League Soccer","United States","Noah Cobb","https://www.transfermarkt.com/noah-cobb/profil/spieler/895884","Centre-Back",18,"United States",11,10,0,812
"1011","Atlanta United FC","Major League Soccer","United States","Quentin Westberg","https://www.transfermarkt.com/quentin-westberg/profil/spieler/33934","Goalkeeper",38,"United States",3,0,0,0
"1012","Atlanta United FC","Major League Soccer","United States","Ronald Hernández","https://www.transfermarkt.com/ronald-hernandez/profil/spieler/428745","Right-Back",26,"Venezuela",16,6,0,414
"1013","Atlanta United FC","Major League Soccer","United States","Saba Lobjanidze","https://www.transfermarkt.com/saba-lobjanidze/profil/spieler/251029","Left Winger",29,"Georgia",14,14,2,1165
"1014","Atlanta United FC","Major League Soccer","United States","Stian Gregersen","https://www.transfermarkt.com/stian-gregersen/profil/spieler/230140","Centre-Back",29,"Norway",10,9,0,495
"1015","Atlanta United FC","Major League Soccer","United States","Thiago Almada","https://www.transfermarkt.com/thiago-almada/profil/spieler/576028","Attacking Midfield",23,"Argentina",12,12,3,944
"1016","Atlanta United FC","Major League Soccer","United States","Tristan Muyumba","https://www.transfermarkt.com/tristan-muyumba/profil/spieler/318521","Defensive Midfield",27,"France",14,14,0,1048
"1017","Atlanta United FC","Major League Soccer","United States","Tyler Wolff","https://www.transfermarkt.com/tyler-wolff/profil/spieler/763648","Right Winger",21,"United States",10,8,0,297
"1018","Atlanta United FC","Major League Soccer","United States","Xande Silva","https://www.transfermarkt.com/xande-silva/profil/spieler/258011","Left Winger",27,"Portugal",11,11,0,538
"1019","Atlas Guadalajara","Liga MX Apertura","Mexico","Abraham Bass","https://www.transfermarkt.com/abraham-bass/profil/spieler/803552","Defensive Midfield",22,"Mexico",25,11,0,394
"1020","Atlas Guadalajara","Liga MX Apertura","Mexico","Aldo Rocha","https://www.transfermarkt.com/aldo-rocha/profil/spieler/242303","Defensive Midfield",31,"Mexico",30,29,5,2360
"1021","Atlas Guadalajara","Liga MX Apertura","Mexico","Alejandro Bravo","https://www.transfermarkt.com/alejandro-bravo/profil/spieler/1087214","Midfield",22,"Mexico",1,0,0,0
"1022","Atlas Guadalajara","Liga MX Apertura","Mexico","Anderson Santamaría","https://www.transfermarkt.com/anderson-santamaria/profil/spieler/142745","Centre-Back",32,"Peru",23,19,0,1510
"1023","Atlas Guadalajara","Liga MX Apertura","Mexico","Augusto Solari","https://www.transfermarkt.com/augusto-solari/profil/spieler/282694","Right Winger",32,"Argentina",30,22,2,1156
"1024","Atlas Guadalajara","Liga MX Apertura","Mexico","Brian Lozano","https://www.transfermarkt.com/brian-lozano/profil/spieler/338889","Left Winger",30,"Uruguay",6,6,0,419
"1025","Atlas Guadalajara","Liga MX Apertura","Mexico","Camilo Vargas","https://www.transfermarkt.com/camilo-vargas/profil/spieler/74113","Goalkeeper",35,"Colombia",34,34,0,3060
"1026","Atlas Guadalajara","Liga MX Apertura","Mexico","Carlos Robles","https://www.transfermarkt.com/carlos-robles/profil/spieler/503164","Centre-Back",23,"Mexico",34,15,2,970
"1027","Atlas Guadalajara","Liga MX Apertura","Mexico","Christopher Trejo","https://www.transfermarkt.com/christopher-trejo/profil/spieler/578536","Centre-Forward",24,"Mexico",26,18,0,405
"1028","Atlas Guadalajara","Liga MX Apertura","Mexico","Daniel Cervantes","https://www.transfermarkt.com/daniel-cervantes/profil/spieler/1059803","Centre-Forward",20,"Mexico",1,0,0,0
"1029","Atlas Guadalajara","Liga MX Apertura","Mexico","Édgar Zaldívar","https://www.transfermarkt.com/edgar-zaldivar/profil/spieler/427203","Defensive Midfield",27,"Mexico",34,22,1,908
"1030","Atlas Guadalajara","Liga MX Apertura","Mexico","Eduardo Aguirre","https://www.transfermarkt.com/eduardo-aguirre/profil/spieler/400171","Centre-Forward",25,"Mexico",26,26,7,1606
"1031","Atlas Guadalajara","Liga MX Apertura","Mexico","Eduardo Moreno","https://www.transfermarkt.com/eduardo-moreno/profil/spieler/1087209","Defender",20,"Mexico",9,0,0,0
"1032","Atlas Guadalajara","Liga MX Apertura","Mexico","Edyairth Ortega","https://www.transfermarkt.com/edyairth-ortega/profil/spieler/570550","Central Midfield",27,"Mexico",0,0,0,0
"1033","Atlas Guadalajara","Liga MX Apertura","Mexico","Gaddi Aguirre","https://www.transfermarkt.com/gaddi-aguirre/profil/spieler/419457","Centre-Back",28,"Mexico",28,20,0,1462
"1034","Atlas Guadalajara","Liga MX Apertura","Mexico","Hugo Nervo","https://www.transfermarkt.com/hugo-nervo/profil/spieler/107503","Centre-Back",33,"Argentina",33,33,0,2970
"1035","Atlas Guadalajara","Liga MX Apertura","Mexico","Idekel Domínguez","https://www.transfermarkt.com/idekel-dominguez/profil/spieler/599313","Right-Back",23,"Mexico",24,13,0,671
"1036","Atlas Guadalajara","Liga MX Apertura","Mexico","Israel Larios","https://www.transfermarkt.com/israel-larios/profil/spieler/1087215","Attack",21,"Mexico",18,7,0,138
"1037","Atlas Guadalajara","Liga MX Apertura","Mexico","Jaziel Martínez","https://www.transfermarkt.com/jaziel-martinez/profil/spieler/371175","Central Midfield",23,"Mexico",16,14,1,545
"1038","Atlas Guadalajara","Liga MX Apertura","Mexico","Jeremy Márquez","https://www.transfermarkt.com/jeremy-marquez/profil/spieler/737125","Central Midfield",23,"Mexico",33,30,2,1796
"1039","Atlas Guadalajara","Liga MX Apertura","Mexico","Jesús Serrato","https://www.transfermarkt.com/jesus-serrato/profil/spieler/1205244","Midfield",18,"Mexico",1,1,0,7
"1040","Atlas Guadalajara","Liga MX Apertura","Mexico","Jhon Murillo","https://www.transfermarkt.com/jhon-murillo/profil/spieler/308560","Right Winger",28,"Venezuela",14,14,1,1017
"1041","Atlas Guadalajara","Liga MX Apertura","Mexico","Jordy Caicedo","https://www.transfermarkt.com/jordy-caicedo/profil/spieler/360412","Centre-Forward",26,"Ecuador",27,25,5,1605
"1042","Atlas Guadalajara","Liga MX Apertura","Mexico","Jorge Guzmán","https://www.transfermarkt.com/jorge-guzman/profil/spieler/1059802","Centre-Forward",20,"Mexico",24,18,0,721
